Année,Sexe,Contrat,Categorie,Valeur_effectifs,Source,Valeur_handicap,Pourcentage_sexe,Part_handicap,Evolution_annuelle
2020,Femme,Statutaires,,1.0,Effectifs,,,,
2020,Homme,Non Statutaires CDD,Cadre,,Handicap,1.0,,,
2020,Homme,Non Statutaires CDD,Exécution,,Handicap,13.0,,,
2020,Homme,Non Statutaires CDD,Maîtrise,,Handicap,12.0,,,
2020,Homme,Non Statutaires CDI,Cadre,,Handicap,2.0,,,
2020,Homme,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2020,Homme,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2020,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDD,Cadre,33.0,Effectifs,,0.003931491965460056,,inf
2020,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDD,Cadre,5.0,Effectifs,,0.0005956806008272813,,inf
2020,Homme,Non statutaires CDD,Cadre,108.0,Effectifs,,0.012866700977869275,,2060.0
2020,Homme,Non statutaires CDD,Cadre,41.0,Effectifs,,0.004884580926783706,,-62.03703703703704
2020,Homme,Non statutaires CDD,Cadre,149.0,Effectifs,,0.017751281904652978,,263.4146341463415
2020,Homme,Non statutaires CDD,Cadre,98.0,Effectifs,,0.011675339776214712,,-34.22818791946308
2020,Homme,Non statutaires CDD,Cadre,43.0,Effectifs,,0.005122853167114619,,-56.122448979591844
2020,Homme,Non statutaires CDD,Cadre,3.0,Effectifs,,0.00035740836049636874,,-93.02325581395348
2020,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDD,Exécution,84.0,Effectifs,,0.056725710928478335,,-82.64462809917356
2020,Homme,Non statutaires CDD,Exécution,935.0,Effectifs,,0.6314111871205624,,1013.0952380952382
2020,Homme,Non statutaires CDD,Exécution,815.0,Effectifs,,0.5503744572227363,,-12.834224598930478
2020,Homme,Non statutaires CDD,Exécution,495.0,Effectifs,,0.33427651082853305,,-39.26380368098159
2020,Homme,Non statutaires CDD,Exécution,153.0,Effectifs,,0.1033218306197284,,-69.0909090909091
2020,Homme,Non statutaires CDD,Exécution,6.0,Effectifs,,0.00405183649489131,,-96.07843137254902
2020,Homme,Non statutaires CDD,Exécution,863.0,Effectifs,,0.5827891491818666,,14283.333333333334
2020,Homme,Non statutaires CDD,Exécution,2.0,Effectifs,,0.0013506121649637698,,-99.76825028968713
2020,Homme,Non statutaires CDD,Exécution,7.0,Effectifs,,0.0047271425773731945,,250.0
2020,Homme,Non statutaires CDD,Exécution,6.0,Effectifs,,0.00405183649489131,,-14.28571428571429
2020,Homme,Non statutaires CDD,Exécution,33.0,Effectifs,,0.022285100721902203,,450.0
2020,Homme,Non statutaires CDD,Maîtrise,881.0,Effectifs,,0.1086013234322456,,1158.5714285714284
2020,Homme,Non statutaires CDD,Maîtrise,5.0,Effectifs,,0.0006163525733952643,,-99.43246311010215
2020,Homme,Non statutaires CDD,Maîtrise,504.0,Effectifs,,0.06212833939824266,,9980.0
2020,Homme,Non statutaires CDD,Maîtrise,1051.0,Effectifs,,0.12955731092768458,,108.53174603174605
2020,Homme,Non statutaires CDD,Maîtrise,7.0,Effectifs,,0.0008628936027533702,,-99.33396764985729
2020,Homme,Non statutaires CDD,Maîtrise,993.0,Effectifs,,0.12240762107629952,,14085.714285714286
2020,Homme,Non statutaires CDD,Maîtrise,58.0,Effectifs,,0.007149689851385068,,-94.15911379657604
2020,Homme,Non statutaires CDD,Maîtrise,149.0,Effectifs,,0.018367306687178883,,156.89655172413794
2020,Homme,Non statutaires CDD,Maîtrise,6.0,Effectifs,,0.0007396230880743173,,-95.97315436241611
2020,Homme,Non statutaires CDD,Maîtrise,3.0,Effectifs,,0.00036981154403715864,,-50.0
2020,Homme,Non statutaires CDD,,2168.0,Effectifs,,,,
2020,Homme,Non statutaires CDI,Cadre,42.0,Effectifs,,0.005003717046949162,,-37.31343283582089
2020,Homme,Non statutaires CDI,Cadre,26.0,Effectifs,,0.003097539124301862,,-38.095238095238095
2020,Homme,Non statutaires CDI,Cadre,14.0,Effectifs,,0.0016679056823163875,,-46.15384615384615
2020,Homme,Non statutaires CDI,Cadre,222.0,Effectifs,,0.026448218676731285,,1485.7142857142858
2020,Homme,Non statutaires CDI,Cadre,1.0,Effectifs,,0.00011913612016545625,,-99.54954954954955
2020,Homme,Non statutaires CDI,Cadre,1.0,Effectifs,,0.00011913612016545625,,0.0
2020,Homme,Non statutaires CDI,Cadre,103.0,Effectifs,,0.012271020377041994,,10200.0
2020,Homme,Non statutaires CDI,Cadre,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Cadre,103.0,Effectifs,,0.012271020377041994,,inf
2020,Homme,Non statutaires CDI,Cadre,47.0,Effectifs,,0.0055993976477764435,,-54.36893203883495
2020,Homme,Non statutaires CDI,Cadre,203.0,Effectifs,,0.02418463239358762,,331.9148936170213
2020,Homme,Non statutaires CDI,Cadre,7.0,Effectifs,,0.0008339528411581938,,-96.55172413793103
2020,Homme,Non statutaires CDI,Cadre,14.0,Effectifs,,0.0016679056823163875,,100.0
2020,Homme,Non statutaires CDI,Cadre,62.0,Effectifs,,0.007386439450258287,,342.8571428571429
2020,Homme,Non statutaires CDI,Cadre,13.0,Effectifs,,0.001548769562150931,,-79.03225806451613
2020,Homme,Non statutaires CDI,Cadre,48.0,Effectifs,,0.0057185337679419,,269.2307692307692
2020,Homme,Non statutaires CDI,Cadre,8.0,Effectifs,,0.00095308896132365,,-83.33333333333334
2020,Homme,Non statutaires CDI,Cadre,60.0,Effectifs,,0.007148167209927375,,650.0
2020,Homme,Non statutaires CDI,Cadre,86.0,Effectifs,,0.010245706334229238,,43.333333333333336
2020,Homme,Non statutaires CDI,Cadre,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Cadre,330.0,Effectifs,,0.039314919654600565,,inf
2020,Homme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2020,Homme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2020,Homme,Non statutaires CDI,Maîtrise,2.0,Effectifs,,0.0002465410293581058,,100.0
2020,Homme,Non statutaires CDI,Maîtrise,2.0,Effectifs,,0.0002465410293581058,,0.0
2020,Homme,Non statutaires CDI,Maîtrise,5.0,Effectifs,,0.0006163525733952643,,150.0
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Maîtrise,4.0,Effectifs,,0.0004930820587162116,,inf
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Maîtrise,5.0,Effectifs,,0.0006163525733952643,,inf
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2020,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2020,Homme,Non statutaires CDI,,350.0,Effectifs,,,,
2020,Homme,Statutaires,Cadre,1742.0,Effectifs,,0.20753512132822477,,-14.565963707699858
2020,Homme,Statutaires,Cadre,3480.0,Effectifs,,0.41459369817578773,,99.77037887485649
2020,Homme,Statutaires,Cadre,1828.0,Effectifs,,0.217780827662454,,-47.47126436781609
2020,Homme,Statutaires,Cadre,329.0,Effectifs,,0.039195783534435105,,-82.00218818380745
2020,Homme,Statutaires,Cadre,110.0,Effectifs,,0.013104973218200188,,-66.56534954407294
2020,Homme,Statutaires,Cadre,144.0,Effectifs,,0.017155601303825697,,30.909090909090907
2020,Homme,Statutaires,Cadre,4937.0,Effectifs,,0.5881750252568574,,3328.472222222222
2020,Homme,Statutaires,Cadre,1646.0,Effectifs,,0.19609805379234097,,-66.65991492809398
2020,Homme,Statutaires,Cadre,5262.0,Effectifs,,0.6268942643106308,,219.68408262454435
2020,Homme,Statutaires,Cadre,2335.0,Effectifs,,0.27818284058634035,,-55.625237552261495
2020,Homme,Statutaires,Cadre,19425.0,Effectifs,,2.3142191342139875,,731.9057815845824
2020,Homme,Statutaires,Cadre,99.0,Effectifs,,0.011794475896380168,,-99.49034749034749
2020,Homme,Statutaires,Cadre,6693.0,Effectifs,,0.7973780522673988,,6660.606060606061
2020,Homme,Statutaires,Cadre,686.0,Effectifs,,0.08172737843350299,,-89.7504855819513
2020,Homme,Statutaires,Cadre,2934.0,Effectifs,,0.34954537656544865,,327.6967930029154
2020,Homme,Statutaires,Cadre,1917.0,Effectifs,,0.22838394235717963,,-34.66257668711656
2020,Homme,Statutaires,Cadre,4098.0,Effectifs,,0.4882198204380397,,113.77151799687013
2020,Homme,Statutaires,Cadre,2411.0,Effectifs,,0.287237185718915,,-41.16642264519278
2020,Homme,Statutaires,Cadre,19728.0,Effectifs,,2.3503173786241205,,718.2496889257569
2020,Homme,Statutaires,Cadre,326.0,Effectifs,,0.03883837517393873,,-98.34752635847526
2020,Homme,Statutaires,Cadre,306.0,Effectifs,,0.036455652770629614,,-6.134969325153373
2020,Homme,Statutaires,Cadre,,Handicap,419.0,,,0.0
2020,Homme,Statutaires,Exécution,59.0,Effectifs,,0.039843058866431205,,68.57142857142857
2020,Homme,Statutaires,Exécution,625.0,Effectifs,,0.4220663015511781,,959.322033898305
2020,Homme,Statutaires,Exécution,970.0,Effectifs,,0.6550469000074284,,55.2
2020,Homme,Statutaires,Exécution,36.0,Effectifs,,0.024311018969347856,,-96.28865979381443
2020,Homme,Statutaires,Exécution,150.0,Effectifs,,0.10129591237228275,,316.6666666666667
2020,Homme,Statutaires,Exécution,265.0,Effectifs,,0.1789561118576995,,76.66666666666666
2020,Homme,Statutaires,Exécution,2213.0,Effectifs,,1.4944523605324114,,735.0943396226414
2020,Homme,Statutaires,Exécution,14.0,Effectifs,,0.009454285154746389,,-99.36737460460913
2020,Homme,Statutaires,Exécution,474.0,Effectifs,,0.32009508309641344,,3285.7142857142853
2020,Homme,Statutaires,Exécution,1181.0,Effectifs,,0.7975364834111061,,149.15611814345993
2020,Homme,Statutaires,Exécution,328.0,Effectifs,,0.22150039505405825,,-72.22692633361558
2020,Homme,Statutaires,Exécution,125.0,Effectifs,,0.08441326031023562,,-61.890243902439025
2020,Homme,Statutaires,Exécution,77.0,Effectifs,,0.05199856835110514,,-38.4
2020,Homme,Statutaires,Exécution,38.0,Effectifs,,0.025661631134311625,,-50.64935064935065
2020,Homme,Statutaires,Exécution,10.0,Effectifs,,0.0067530608248188495,,-73.6842105263158
2020,Homme,Statutaires,Exécution,35.0,Effectifs,,0.023635712886865973,,250.0
2020,Homme,Statutaires,Exécution,5.0,Effectifs,,0.0033765304124094247,,-85.71428571428572
2020,Homme,Statutaires,Exécution,562.0,Effectifs,,0.37952201835481936,,11140.0
2020,Homme,Statutaires,Exécution,29.0,Effectifs,,0.01958387639197466,,-94.83985765124555
2020,Homme,Statutaires,Exécution,1753.0,Effectifs,,1.1838115625907442,,5944.827586206897
2020,Homme,Statutaires,Exécution,,Handicap,136.0,,,0.0
2020,Homme,Statutaires,Maîtrise,6810.0,Effectifs,,0.8394722049643502,,9102.702702702703
2020,Homme,Statutaires,Maîtrise,4946.0,Effectifs,,0.6096959656025955,,-27.371512481644643
2020,Homme,Statutaires,Maîtrise,1244.0,Effectifs,,0.15334852026074178,,-74.84836231298019
2020,Homme,Statutaires,Maîtrise,6288.0,Effectifs,,0.7751249963018845,,405.4662379421222
2020,Homme,Statutaires,Maîtrise,1350.0,Effectifs,,0.1664151948167214,,-78.53053435114504
2020,Homme,Statutaires,Maîtrise,1247.0,Effectifs,,0.15371833180477895,,-7.629629629629631
2020,Homme,Statutaires,Maîtrise,57.0,Effectifs,,0.0070264193367060145,,-95.42902967121091
2020,Homme,Statutaires,Maîtrise,179.0,Effectifs,,0.022065422127550468,,214.03508771929825
2020,Homme,Statutaires,Maîtrise,2028.0,Effectifs,,0.24999260376911925,,1032.9608938547485
2020,Homme,Statutaires,Maîtrise,9423.0,Effectifs,,1.1615780598207153,,364.64497041420117
2020,Homme,Statutaires,Maîtrise,9795.0,Effectifs,,1.2074346912813232,,3.947787328876151
2020,Homme,Statutaires,Maîtrise,691.0,Effectifs,,0.08517992564322555,,-92.94538029606943
2020,Homme,Statutaires,Maîtrise,5349.0,Effectifs,,0.6593739830182539,,674.095513748191
2020,Homme,Statutaires,Maîtrise,1506.0,Effectifs,,0.18564539510665365,,-71.84520471116096
2020,Homme,Statutaires,Maîtrise,880.0,Effectifs,,0.10847805291756653,,-41.567065073041164
2020,Homme,Statutaires,Maîtrise,49.0,Effectifs,,0.006040255219273592,,-94.43181818181819
2020,Homme,Statutaires,Maîtrise,3485.0,Effectifs,,0.4295977436564993,,7012.244897959184
2020,Homme,Statutaires,Maîtrise,2435.0,Effectifs,,0.3001637032434938,,-30.129124820659968
2020,Homme,Statutaires,Maîtrise,19162.0,Effectifs,,2.3621096022800114,,686.94045174538
2020,Homme,Statutaires,Maîtrise,195.0,Effectifs,,0.024037750362415313,,-98.98236092265942
2020,Homme,Statutaires,Maîtrise,,Handicap,686.0,,,0.0
2020,Homme,Statutaires,,3429.0,Effectifs,,,,
2020,Homme,Statutaires,,7389.0,Effectifs,,,,
2020,Homme,Statutaires,,6988.0,Effectifs,,,,
2020,Homme,Statutaires,,2378.0,Effectifs,,,,
2020,Homme,Statutaires,,3377.0,Effectifs,,,,
2020,Homme,Statutaires,,0.0,Effectifs,,,,
2020,Homme,Statutaires,,3254.0,Effectifs,,,,
2020,Homme,Statutaires,,1891.0,Effectifs,,,,
2020,Homme,Statutaires,,7743.0,Effectifs,,,,
2020,Homme,Statutaires,,5053.0,Effectifs,,,,
2020,Non spécifié,Non Statutaires CDD,Cadre,,Handicap,0.0,,,
2020,Non spécifié,Non Statutaires CDD,Exécution,,Handicap,0.0,,,
2020,Non spécifié,Non Statutaires CDD,Maîtrise,,Handicap,1.0,,,
2020,Non spécifié,Non Statutaires CDI,Cadre,,Handicap,0.0,,,
2020,Non spécifié,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2020,Non spécifié,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2020,Non spécifié,Statutaires,Cadre,,Handicap,35.0,,,
2020,Non spécifié,Statutaires,Exécution,,Handicap,14.0,,,
2020,Non spécifié,Statutaires,Maîtrise,,Handicap,85.0,,,
2021,Femme,Non Statutaires CDD,Cadre,,Handicap,1.0,,,
2021,Femme,Non Statutaires CDD,Exécution,,Handicap,19.0,,,
2021,Femme,Non Statutaires CDD,Maîtrise,,Handicap,11.0,,,
2021,Femme,Non Statutaires CDI,Cadre,,Handicap,2.0,,,
2021,Femme,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2021,Femme,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2021,Femme,Non statutaires CDD,Cadre,1.0,Effectifs,,0.00011913612016545625,,-87.5
2021,Femme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDD,Cadre,13.0,Effectifs,,0.001548769562150931,,inf
2021,Femme,Non statutaires CDD,Cadre,52.0,Effectifs,,0.006195078248603724,,300.0
2021,Femme,Non statutaires CDD,Cadre,72.0,Effectifs,,0.008577800651912848,,38.46153846153846
2021,Femme,Non statutaires CDD,Cadre,28.0,Effectifs,,0.003335811364632775,,-61.111111111111114
2021,Femme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDD,Cadre,14.0,Effectifs,,0.0016679056823163875,,inf
2021,Femme,Non statutaires CDD,Cadre,2.0,Effectifs,,0.0002382722403309125,,-85.71428571428572
2021,Femme,Non statutaires CDD,Cadre,1.0,Effectifs,,0.00011913612016545625,,-50.0
2021,Femme,Non statutaires CDD,Cadre,3.0,Effectifs,,0.00035740836049636874,,200.0
2021,Femme,Non statutaires CDD,Cadre,44.0,Effectifs,,0.005241989287280075,,1366.6666666666665
2021,Femme,Non statutaires CDD,Exécution,481.0,Effectifs,,0.32482222567378666,,44.44444444444444
2021,Femme,Non statutaires CDD,Exécution,357.0,Effectifs,,0.24108427144603292,,-25.779625779625782
2021,Femme,Non statutaires CDD,Exécution,251.0,Effectifs,,0.1695018267029531,,-29.691876750700285
2021,Femme,Non statutaires CDD,Exécution,88.0,Effectifs,,0.05942693525840587,,-64.9402390438247
2021,Femme,Non statutaires CDD,Exécution,9.0,Effectifs,,0.006077754742336964,,-89.77272727272727
2021,Femme,Non statutaires CDD,Exécution,291.0,Effectifs,,0.1965140700022285,,3133.3333333333335
2021,Femme,Non statutaires CDD,Exécution,585.0,Effectifs,,0.39505405825190265,,101.03092783505154
2021,Femme,Non statutaires CDD,Exécution,2.0,Effectifs,,0.0013506121649637698,,-99.65811965811966
2021,Femme,Non statutaires CDD,Exécution,17.0,Effectifs,,0.011480203402192043,,750.0
2021,Femme,Non statutaires CDD,Exécution,11.0,Effectifs,,0.007428366907300734,,-35.29411764705882
2021,Femme,Non statutaires CDD,Exécution,23.0,Effectifs,,0.015532039897083353,,109.09090909090908
2021,Femme,Non statutaires CDD,Maîtrise,119.0,Effectifs,,0.014669191246807293,,-85.59322033898304
2021,Femme,Non statutaires CDD,Maîtrise,845.0,Effectifs,,0.1041635849037997,,610.0840336134454
2021,Femme,Non statutaires CDD,Maîtrise,74.0,Effectifs,,0.009122018086249914,,-91.24260355029585
2021,Femme,Non statutaires CDD,Maîtrise,9.0,Effectifs,,0.001109434632111476,,-87.83783783783784
2021,Femme,Non statutaires CDD,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDD,Maîtrise,30.0,Effectifs,,0.0036981154403715865,,inf
2021,Femme,Non statutaires CDD,Maîtrise,14.0,Effectifs,,0.0017257872055067404,,-53.333333333333336
2021,Femme,Non statutaires CDD,Maîtrise,548.0,Effectifs,,0.06755224204412098,,3814.2857142857147
2021,Femme,Non statutaires CDD,Maîtrise,747.0,Effectifs,,0.0920830744652525,,36.31386861313868
2021,Femme,Non statutaires CDD,Maîtrise,919.0,Effectifs,,0.1132856029900496,,23.025435073627843
2021,Femme,Non statutaires CDD,,1598.0,Effectifs,,,,
2021,Femme,Non statutaires CDI,Cadre,10.0,Effectifs,,0.0011913612016545626,,900.0
2021,Femme,Non statutaires CDI,Cadre,1.0,Effectifs,,0.00011913612016545625,,-90.0
2021,Femme,Non statutaires CDI,Cadre,29.0,Effectifs,,0.003454947484798231,,2800.0
2021,Femme,Non statutaires CDI,Cadre,1.0,Effectifs,,0.00011913612016545625,,-96.55172413793103
2021,Femme,Non statutaires CDI,Cadre,18.0,Effectifs,,0.002144450162978212,,1700.0
2021,Femme,Non statutaires CDI,Cadre,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Cadre,70.0,Effectifs,,0.008339528411581938,,inf
2021,Femme,Non statutaires CDI,Cadre,32.0,Effectifs,,0.0038123558452946,,-54.28571428571429
2021,Femme,Non statutaires CDI,Cadre,33.0,Effectifs,,0.003931491965460056,,3.125
2021,Femme,Non statutaires CDI,Cadre,10.0,Effectifs,,0.0011913612016545626,,-69.6969696969697
2021,Femme,Non statutaires CDI,Cadre,266.0,Effectifs,,0.03169020796401136,,2560.0
2021,Femme,Non statutaires CDI,Cadre,22.0,Effectifs,,0.0026209946436400373,,-91.72932330827068
2021,Femme,Non statutaires CDI,Cadre,20.0,Effectifs,,0.002382722403309125,,-9.090909090909093
2021,Femme,Non statutaires CDI,Cadre,63.0,Effectifs,,0.007505575570423743,,215.0
2021,Femme,Non statutaires CDI,Cadre,88.0,Effectifs,,0.01048397857456015,,39.68253968253968
2021,Femme,Non statutaires CDI,Cadre,27.0,Effectifs,,0.003216675244467319,,-69.31818181818181
2021,Femme,Non statutaires CDI,Cadre,7.0,Effectifs,,0.0008339528411581938,,-74.07407407407408
2021,Femme,Non statutaires CDI,Cadre,163.0,Effectifs,,0.019419187586969366,,2228.5714285714284
2021,Femme,Non statutaires CDI,Cadre,68.0,Effectifs,,0.008101256171251025,,-58.282208588957054
2021,Femme,Non statutaires CDI,Cadre,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Cadre,235.0,Effectifs,,0.02799698823888222,,inf
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,inf
2021,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,0.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2021,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,100.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,inf
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,10.0,Effectifs,,0.0012327051467905287,,inf
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Maîtrise,6.0,Effectifs,,0.0007396230880743173,,inf
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2021,Femme,Non statutaires CDI,Maîtrise,7.0,Effectifs,,0.0008628936027533702,,inf
2021,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,-85.71428571428572
2021,Femme,Non statutaires CDI,Maîtrise,17.0,Effectifs,,0.0020955987495438993,,1600.0
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Maîtrise,17.0,Effectifs,,0.0020955987495438993,,inf
2021,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2021,Femme,Non statutaires CDI,Maîtrise,4.0,Effectifs,,0.0004930820587162116,,inf
2021,Femme,Non statutaires CDI,Maîtrise,6.0,Effectifs,,0.0007396230880743173,,50.0
2021,Femme,Non statutaires CDI,,305.0,Effectifs,,,,
2021,Femme,Statutaires,Cadre,881.0,Effectifs,,0.10495892186576695,,1697.9591836734694
2021,Femme,Statutaires,Cadre,461.0,Effectifs,,0.05492175139627533,,-47.67309875141884
2021,Femme,Statutaires,Cadre,557.0,Effectifs,,0.06635881893215913,,20.824295010845994
2021,Femme,Statutaires,Cadre,99.0,Effectifs,,0.011794475896380168,,-82.2262118491921
2021,Femme,Statutaires,Cadre,24.0,Effectifs,,0.00285926688397095,,-75.75757575757575
2021,Femme,Statutaires,Cadre,8493.0,Effectifs,,1.0118230685652199,,35287.5
2021,Femme,Statutaires,Cadre,165.0,Effectifs,,0.019657459827300282,,-98.05722359590251
2021,Femme,Statutaires,Cadre,69.0,Effectifs,,0.008220392291416481,,-58.18181818181818
2021,Femme,Statutaires,Cadre,2717.0,Effectifs,,0.3236928384895446,,3837.68115942029
2021,Femme,Statutaires,Cadre,193.0,Effectifs,,0.022993271191933055,,-92.89657710710341
2021,Femme,Statutaires,Cadre,1875.0,Effectifs,,0.22338022531023047,,871.5025906735752
2021,Femme,Statutaires,Cadre,1537.0,Effectifs,,0.18311221669430625,,-18.026666666666667
2021,Femme,Statutaires,Cadre,605.0,Effectifs,,0.07207735270010103,,-60.63760572543917
2021,Femme,Statutaires,Cadre,2261.0,Effectifs,,0.26936676769409656,,273.7190082644628
2021,Femme,Statutaires,Cadre,2575.0,Effectifs,,0.30677550942604986,,13.88766032728881
2021,Femme,Statutaires,Cadre,2121.0,Effectifs,,0.2526877108709327,,-17.631067961165048
2021,Femme,Statutaires,Cadre,695.0,Effectifs,,0.08279960351499209,,-67.23243752946723
